Date,continent ,country,lat,long,confirmed,death,recovered
2020-02-24,Asia,Singapore,1.2833,103.8333,0,0,0
2020-02-25,Asia,Singapore,1.2833,103.8333,2,0,2
2020-02-26,Asia,Singapore,1.2833,103.8333,2,0,9
2020-02-27,Asia,Singapore,1.2833,103.8333,0,0,0
2020-02-28,Asia,Singapore,1.2833,103.8333,0,0,0
2020-02-29,Asia,Singapore,1.2833,103.8333,9,0,10
2020-03-01,Asia,Singapore,1.2833,103.8333,4,0,0
2020-03-02,Asia,Singapore,1.2833,103.8333,2,0,6
2020-03-03,Asia,Singapore,1.2833,103.8333,2,0,0
2020-03-04,Asia,Singapore,1.2833,103.8333,0,0,0
2020-03-05,Asia,Singapore,1.2833,103.8333,7,0,0
2020-03-06,Asia,Singapore,1.2833,103.8333,13,0,0
2020-03-07,Asia,Singapore,1.2833,103.8333,8,0,0
2020-03-08,Asia,Singapore,1.2833,103.8333,12,0,0
2020-03-09,Asia,Singapore,1.2833,103.8333,0,0,0
2020-03-10,Asia,Singapore,1.2833,103.8333,10,0,0
2020-03-11,Asia,Singapore,1.2833,103.8333,18,0,18
2020-03-12,Asia,Singapore,1.2833,103.8333,0,0,0
2020-03-13,Asia,Singapore,1.2833,103.8333,22,0,1
2020-03-14,Asia,Singapore,1.2833,103.8333,12,0,8
2020-03-15,Asia,Singapore,1.2833,103.8333,14,0,0
2020-03-16,Asia,Singapore,1.2833,103.8333,17,0,4
2020-03-17,Asia,Singapore,1.2833,103.8333,23,0,5
2020-03-18,Asia,Singapore,1.2833,103.8333,47,0,0
2020-03-19,Asia,Singapore,1.2833,103.8333,32,0,0
2020-03-20,Asia,Singapore,1.2833,103.8333,40,0,10
2020-03-21,Asia,Singapore,1.2833,103.8333,47,2,16
2020-03-22,Asia,Singapore,1.2833,103.8333,23,0,4
2020-03-23,Asia,Singapore,1.2833,103.8333,54,0,0
2020-03-24,Asia,Singapore,1.2833,103.8333,49,0,12
2020-03-25,Asia,Singapore,1.2833,103.8333,73,0,4
2020-03-26,Asia,Singapore,1.2833,103.8333,52,0,12
2020-03-27,Asia,Singapore,1.2833,103.8333,49,0,11
2020-03-28,Asia,Singapore,1.2833,103.8333,70,0,15
2020-03-29,Asia,Singapore,1.2833,103.8333,42,1,14
2020-03-30,Asia,Singapore,1.2833,103.8333,35,0,16
2020-03-31,Asia,Singapore,1.2833,103.8333,47,0,12
2020-04-01,Asia,Singapore,1.2833,103.8333,74,0,5
2020-04-02,Asia,Singapore,1.2833,103.8333,49,1,21
2020-04-03,Asia,Singapore,1.2833,103.8333,65,1,16
2020-04-04,Asia,Singapore,1.2833,103.8333,75,1,15
2020-04-05,Asia,Singapore,1.2833,103.8333,120,0,23
2020-04-06,Asia,Singapore,1.2833,103.8333,66,0,24
2020-04-07,Asia,Singapore,1.2833,103.8333,106,0,33
2020-04-08,Asia,Singapore,1.2833,103.8333,142,0,29
2020-04-09,Asia,Singapore,1.2833,103.8333,287,0,54
2020-04-10,Asia,Singapore,1.2833,103.8333,198,1,32
2020-04-11,Asia,Singapore,1.2833,103.8333,191,1,36
2020-04-12,Asia,Singapore,1.2833,103.8333,233,0,32
2020-04-13,Asia,Singapore,1.2833,103.8333,386,1,26
2020-04-14,Asia,Singapore,1.2833,103.8333,334,1,25
2020-04-15,Asia,Singapore,1.2833,103.8333,447,0,41
2020-04-16,Asia,Singapore,1.2833,103.8333,728,0,31
2020-04-17,Asia,Singapore,1.2833,103.8333,623,1,25
2020-04-18,Asia,Singapore,1.2833,103.8333,942,0,32
2020-04-19,Asia,Singapore,1.2833,103.8333,596,0,28
2020-04-20,Asia,Singapore,1.2833,103.8333,1426,0,33
2020-04-21,Asia,Singapore,1.2833,103.8333,1111,0,38
2020-04-22,Asia,Singapore,1.2833,103.8333,1016,1,57
2020-04-23,Asia,Singapore,1.2833,103.8333,1037,0,28
2020-04-24,Asia,Singapore,1.2833,103.8333,897,0,32
2020-04-25,Asia,Singapore,1.2833,103.8333,618,0,46
2020-04-26,Asia,Singapore,1.2833,103.8333,931,0,58
2020-04-27,Asia,Singapore,1.2833,103.8333,799,2,35
2020-04-28,Asia,Singapore,1.2833,103.8333,528,0,33
2020-04-29,Asia,Singapore,1.2833,103.8333,690,0,60
2020-04-30,Asia,Singapore,1.2833,103.8333,528,1,56
2020-05-01,Asia,Singapore,1.2833,103.8333,932,1,24
2020-05-02,Asia,Singapore,1.2833,103.8333,447,1,79
2020-05-03,Asia,Singapore,1.2833,103.8333,657,1,61
2020-05-04,Asia,Singapore,1.2833,103.8333,573,0,49
2020-05-05,Asia,Singapore,1.2833,103.8333,632,0,62
2020-05-06,Asia,Singapore,1.2833,103.8333,788,2,115
2020-05-07,Asia,Singapore,1.2833,103.8333,741,0,78
2020-05-08,Asia,Singapore,1.2833,103.8333,768,0,328
2020-05-09,Asia,Singapore,1.2833,103.8333,753,0,256
2020-05-10,Asia,Singapore,1.2833,103.8333,876,0,425
2020-05-11,Asia,Singapore,1.2833,103.8333,486,1,504
2020-05-12,Asia,Singapore,1.2833,103.8333,849,0,626
2020-05-13,Asia,Singapore,1.2833,103.8333,675,0,958
2020-05-14,Asia,Singapore,1.2833,103.8333,752,0,1164
2020-05-15,Asia,Singapore,1.2833,103.8333,793,0,1275
2020-05-16,Asia,Singapore,1.2833,103.8333,465,1,1094
2020-05-17,Asia,Singapore,1.2833,103.8333,682,0,998
2020-05-18,Asia,Singapore,1.2833,103.8333,305,0,495
2020-05-19,Asia,Singapore,1.2833,103.8333,451,0,530
2020-05-20,Asia,Singapore,1.2833,103.8333,570,0,842
2020-05-21,Asia,Singapore,1.2833,103.8333,448,1,910
2020-05-22,Asia,Singapore,1.2833,103.8333,614,0,878
2020-05-23,Asia,Singapore,1.2833,103.8333,642,0,887
2020-05-24,Asia,Singapore,1.2833,103.8333,548,0,994
2020-05-25,Asia,Singapore,1.2833,103.8333,344,0,862
2020-05-26,Asia,Singapore,1.2833,103.8333,383,0,706
2020-05-27,Asia,Singapore,1.2833,103.8333,533,0,832
2020-05-28,Asia,Singapore,1.2833,103.8333,373,0,1018
2020-05-29,Asia,Singapore,1.2833,103.8333,611,0,1337
2020-05-30,Asia,Singapore,1.2833,103.8333,506,0,1096
2020-05-31,Asia,Singapore,1.2833,103.8333,518,0,972
2020-06-01,Asia,Singapore,1.2833,103.8333,408,1,767
2020-06-02,Asia,Singapore,1.2833,103.8333,544,0,709
2020-06-03,Asia,Singapore,1.2833,103.8333,569,0,407
2020-06-04,Asia,Singapore,1.2833,103.8333,517,0,322
2020-06-05,Asia,Singapore,1.2833,103.8333,261,0,305
2020-06-06,Asia,Singapore,1.2833,103.8333,344,1,350
2020-06-07,Asia,Singapore,1.2833,103.8333,383,0,327
2020-06-08,Asia,Singapore,1.2833,103.8333,386,0,482
2020-06-09,Asia,Singapore,1.2833,103.8333,218,0,509
2020-06-10,Asia,Singapore,1.2833,103.8333,451,0,655
2020-06-11,Asia,Singapore,1.2833,103.8333,422,0,754
2020-06-12,Asia,Singapore,1.2833,103.8333,463,0,754
2020-06-13,Asia,Singapore,1.2833,103.8333,347,1,768
2020-06-14,Asia,Singapore,1.2833,103.8333,407,0,781
2020-06-15,Asia,Singapore,1.2833,103.8333,214,0,777
2020-06-16,Asia,Singapore,1.2833,103.8333,151,0,797
2020-06-17,Asia,Singapore,1.2833,103.8333,247,0,775
2020-06-18,Asia,Singapore,1.2833,103.8333,257,0,774
2020-06-19,Asia,Singapore,1.2833,103.8333,142,0,747
2020-06-20,Asia,Singapore,1.2833,103.8333,218,0,765
2020-06-21,Asia,Singapore,1.2833,103.8333,262,0,718
2020-06-22,Asia,Singapore,1.2833,103.8333,218,0,648
2020-06-23,Asia,Singapore,1.2833,103.8333,119,0,405
2020-06-24,Asia,Singapore,1.2833,103.8333,191,0,304
2020-06-25,Asia,Singapore,1.2833,103.8333,113,0,305
2020-06-26,Asia,Singapore,1.2833,103.8333,219,0,221
2020-06-27,Asia,Singapore,1.2833,103.8333,291,0,338
2020-06-28,Asia,Singapore,1.2833,103.8333,213,0,345
2020-06-29,Asia,Singapore,1.2833,103.8333,202,0,477
2020-06-30,Asia,Singapore,1.2833,103.8333,246,0,515
2020-07-01,Asia,Singapore,1.2833,103.8333,215,0,511
2020-07-02,Asia,Singapore,1.2833,103.8333,188,0,418
2020-07-03,Asia,Singapore,1.2833,103.8333,169,0,340
2020-07-04,Asia,Singapore,1.2833,103.8333,185,0,348
2020-07-05,Asia,Singapore,1.2833,103.8333,136,0,324
2020-07-06,Asia,Singapore,1.2833,103.8333,183,0,276
2020-07-07,Asia,Singapore,1.2833,103.8333,157,0,285
2020-07-08,Asia,Singapore,1.2833,103.8333,158,0,321
2020-01-22,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-23,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-24,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-25,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-26,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-27,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-28,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-29,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-30,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-01-31,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-01,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-02,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-03,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-04,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-05,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-06,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-07,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-08,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-09,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-10,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-11,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-12,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-13,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-14,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-15,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-16,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-17,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-18,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-19,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-20,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-21,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-22,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-23,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-24,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-25,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-26,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-27,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-28,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-02-29,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-01,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-02,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-03,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-04,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-05,Africa,South Africa,-30.5595,22.9375,1,0,0
2020-03-06,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-07,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-08,Africa,South Africa,-30.5595,22.9375,2,0,0
2020-03-09,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-10,Africa,South Africa,-30.5595,22.9375,4,0,0
2020-03-11,Africa,South Africa,-30.5595,22.9375,6,0,0
2020-03-12,Africa,South Africa,-30.5595,22.9375,4,0,0
2020-03-13,Africa,South Africa,-30.5595,22.9375,7,0,0
2020-03-14,Africa,South Africa,-30.5595,22.9375,14,0,0
2020-03-15,Africa,South Africa,-30.5595,22.9375,13,0,0
2020-03-16,Africa,South Africa,-30.5595,22.9375,11,0,0
2020-03-17,Africa,South Africa,-30.5595,22.9375,0,0,0
2020-03-18,Africa,South Africa,-30.5595,22.9375,54,0,0
2020-03-19,Africa,South Africa,-30.5595,22.9375,34,0,0
2020-03-20,Africa,South Africa,-30.5595,22.9375,52,0,0
2020-03-21,Africa,South Africa,-30.5595,22.9375,38,0,0
2020-03-22,Africa,South Africa,-30.5595,22.9375,34,0,0
2020-03-23,Africa,South Africa,-30.5595,22.9375,128,0,0
2020-03-24,Africa,South Africa,-30.5595,22.9375,152,0,4
2020-03-25,Africa,South Africa,-30.5595,22.9375,155,0,8
2020-03-26,Africa,South Africa,-30.5595,22.9375,218,0,0
2020-03-27,Africa,South Africa,-30.5595,22.9375,243,1,19
2020-03-28,Africa,South Africa,-30.5595,22.9375,17,0,0
2020-03-29,Africa,South Africa,-30.5595,22.9375,93,1,0
2020-03-30,Africa,South Africa,-30.5595,22.9375,46,1,0
2020-03-31,Africa,South Africa,-30.5595,22.9375,27,2,0
2020-04-01,Africa,South Africa,-30.5595,22.9375,27,0,19
2020-04-02,Africa,South Africa,-30.5595,22.9375,82,0,0
2020-04-03,Africa,South Africa,-30.5595,22.9375,43,4,45
2020-04-04,Africa,South Africa,-30.5595,22.9375,80,0,0
2020-04-05,Africa,South Africa,-30.5595,22.9375,70,2,0
2020-04-06,Africa,South Africa,-30.5595,22.9375,31,1,0
2020-04-07,Africa,South Africa,-30.5595,22.9375,63,1,0
2020-04-08,Africa,South Africa,-30.5595,22.9375,96,5,0
2020-04-09,Africa,South Africa,-30.5595,22.9375,89,0,0
2020-04-10,Africa,South Africa,-30.5595,22.9375,69,6,315
2020-04-11,Africa,South Africa,-30.5595,22.9375,25,1,0
2020-04-12,Africa,South Africa,-30.5595,22.9375,145,0,0
2020-04-13,Africa,South Africa,-30.5595,22.9375,99,2,0
2020-04-14,Africa,South Africa,-30.5595,22.9375,143,0,0
2020-04-15,Africa,South Africa,-30.5595,22.9375,91,7,0
2020-04-16,Africa,South Africa,-30.5595,22.9375,99,14,493
2020-04-17,Africa,South Africa,-30.5595,22.9375,178,2,0
2020-04-18,Africa,South Africa,-30.5595,22.9375,251,2,0
2020-04-19,Africa,South Africa,-30.5595,22.9375,124,2,0
2020-04-20,Africa,South Africa,-30.5595,22.9375,142,4,152
2020-04-21,Africa,South Africa,-30.5595,22.9375,165,0,0
2020-04-22,Africa,South Africa,-30.5595,22.9375,170,7,0
2020-04-23,Africa,South Africa,-30.5595,22.9375,318,10,418
2020-04-24,Africa,South Africa,-30.5595,22.9375,267,4,0
2020-04-25,Africa,South Africa,-30.5595,22.9375,141,7,0
2020-04-26,Africa,South Africa,-30.5595,22.9375,185,1,0
2020-04-27,Africa,South Africa,-30.5595,22.9375,247,3,0
2020-04-28,Africa,South Africa,-30.5595,22.9375,203,3,600
2020-04-29,Africa,South Africa,-30.5595,22.9375,354,10,0
2020-04-30,Africa,South Africa,-30.5595,22.9375,297,0,0
2020-05-01,Africa,South Africa,-30.5595,22.9375,304,13,309
2020-05-02,Africa,South Africa,-30.5595,22.9375,385,7,167
2020-05-03,Africa,South Africa,-30.5595,22.9375,447,8,0
2020-05-04,Africa,South Africa,-30.5595,22.9375,437,7,197
2020-05-05,Africa,South Africa,-30.5595,22.9375,352,10,0
2020-05-06,Africa,South Africa,-30.5595,22.9375,236,5,407
2020-05-07,Africa,South Africa,-30.5595,22.9375,424,8,0
2020-05-08,Africa,South Africa,-30.5595,22.9375,663,17,0
2020-05-09,Africa,South Africa,-30.5595,22.9375,525,8,830
2020-05-10,Africa,South Africa,-30.5595,22.9375,595,8,190
2020-05-11,Africa,South Africa,-30.5595,22.9375,637,12,184
2020-05-12,Africa,South Africa,-30.5595,22.9375,698,0,0
2020-05-13,Africa,South Africa,-30.5595,22.9375,724,13,388
2020-05-14,Africa,South Africa,-30.5595,22.9375,665,19,931
2020-05-15,Africa,South Africa,-30.5595,22.9375,785,9,407
2020-05-16,Africa,South Africa,-30.5595,22.9375,831,14,395
2020-05-17,Africa,South Africa,-30.5595,22.9375,1160,3,528
2020-05-18,Africa,South Africa,-30.5595,22.9375,918,22,292
2020-05-19,Africa,South Africa,-30.5595,22.9375,767,26,662
2020-05-20,Africa,South Africa,-30.5595,22.9375,803,27,990
2020-05-21,Africa,South Africa,-30.5595,22.9375,1134,30,0
2020-05-22,Africa,South Africa,-30.5595,22.9375,988,28,1154
2020-05-23,Africa,South Africa,-30.5595,22.9375,1218,10,0
2020-05-24,Africa,South Africa,-30.5595,22.9375,1240,22,996
2020-05-25,Africa,South Africa,-30.5595,22.9375,1032,52,817
2020-05-26,Africa,South Africa,-30.5595,22.9375,649,43,824
2020-05-27,Africa,South Africa,-30.5595,22.9375,1673,28,710
2020-05-28,Africa,South Africa,-30.5595,22.9375,1466,25,919
2020-05-29,Africa,South Africa,-30.5595,22.9375,1837,34,723
2020-05-30,Africa,South Africa,-30.5595,22.9375,1727,32,1023
2020-05-31,Africa,South Africa,-30.5595,22.9375,1716,40,693
2020-06-01,Africa,South Africa,-30.5595,22.9375,1674,22,482
2020-06-02,Africa,South Africa,-30.5595,22.9375,1455,50,1022
2020-06-03,Africa,South Africa,-30.5595,22.9375,1713,37,1369
2020-06-04,Africa,South Africa,-30.5595,22.9375,3267,56,1629
2020-06-05,Africa,South Africa,-30.5595,22.9375,2642,60,1777
2020-06-06,Africa,South Africa,-30.5595,22.9375,2539,44,1170
2020-06-07,Africa,South Africa,-30.5595,22.9375,2312,46,106
2020-06-08,Africa,South Africa,-30.5595,22.9375,2594,82,1735
2020-06-09,Africa,South Africa,-30.5595,22.9375,2112,82,2907
2020-06-10,Africa,South Africa,-30.5595,22.9375,2430,48,2499
2020-06-11,Africa,South Africa,-30.5595,22.9375,3147,74,1747
2020-06-12,Africa,South Africa,-30.5595,22.9375,3359,70,1754
2020-06-13,Africa,South Africa,-30.5595,22.9375,3809,69,1844
2020-06-14,Africa,South Africa,-30.5595,22.9375,4302,57,1681
2020-06-15,Africa,South Africa,-30.5595,22.9375,3495,88,1336
2020-06-16,Africa,South Africa,-30.5595,22.9375,2801,57,2196
2020-06-17,Africa,South Africa,-30.5595,22.9375,4078,49,2268
2020-06-18,Africa,South Africa,-30.5595,22.9375,3478,63,589
2020-06-19,Africa,South Africa,-30.5595,22.9375,3825,94,2905
2020-06-20,Africa,South Africa,-30.5595,22.9375,4966,46,2501
2020-06-21,Africa,South Africa,-30.5595,22.9375,4621,53,1282
2020-06-22,Africa,South Africa,-30.5595,22.9375,4288,61,1836
2020-06-23,Africa,South Africa,-30.5595,22.9375,4518,111,1601
2020-06-24,Africa,South Africa,-30.5595,22.9375,5688,103,1829
2020-06-25,Africa,South Africa,-30.5595,22.9375,6579,87,3100
2020-06-26,Africa,South Africa,-30.5595,22.9375,6215,48,4137
2020-06-27,Africa,South Africa,-30.5595,22.9375,7210,73,2983
2020-06-28,Africa,South Africa,-30.5595,22.9375,6334,43,1831
2020-06-29,Africa,South Africa,-30.5595,22.9375,6130,73,1689
2020-06-30,Africa,South Africa,-30.5595,22.9375,6945,128,2929
2020-07-01,Africa,South Africa,-30.5595,22.9375,8124,92,2482
2020-07-02,Africa,South Africa,-30.5595,22.9375,8728,95,5974
2020-07-03,Africa,South Africa,-30.5595,22.9375,9063,108,4299
2020-07-04,Africa,South Africa,-30.5595,22.9375,10853,74,4929
2020-07-05,Africa,South Africa,-30.5595,22.9375,8773,173,2088
2020-07-06,Africa,South Africa,-30.5595,22.9375,8971,111,4533
2020-07-07,Africa,South Africa,-30.5595,22.9375,10134,192,4451
2020-07-08,Africa,South Africa,-30.5595,22.9375,8810,100,4543
2020-01-22,Asia,Vietnam,16,108,0,0,0
2020-01-23,Asia,Vietnam,16,108,2,0,0
2020-01-24,Asia,Vietnam,16,108,0,0,0
2020-01-25,Asia,Vietnam,16,108,0,0,0
2020-01-26,Asia,Vietnam,16,108,0,0,0
2020-01-27,Asia,Vietnam,16,108,0,0,0
2020-01-28,Asia,Vietnam,16,108,0,0,0
2020-01-29,Asia,Vietnam,16,108,0,0,0
2020-01-30,Asia,Vietnam,16,108,0,0,0
2020-01-31,Asia,Vietnam,16,108,0,0,0
2020-02-01,Asia,Vietnam,16,108,4,0,1
2020-02-02,Asia,Vietnam,16,108,0,0,0
2020-02-03,Asia,Vietnam,16,108,2,0,0
2020-02-04,Asia,Vietnam,16,108,0,0,0
2020-02-05,Asia,Vietnam,16,108,0,0,0
2020-02-06,Asia,Vietnam,16,108,2,0,0
2020-02-07,Asia,Vietnam,16,108,0,0,0
2020-02-08,Asia,Vietnam,16,108,3,0,0
2020-02-09,Asia,Vietnam,16,108,0,0,0
2020-02-10,Asia,Vietnam,16,108,1,0,0
2020-02-11,Asia,Vietnam,16,108,1,0,5
2020-02-12,Asia,Vietnam,16,108,0,0,0
2020-02-13,Asia,Vietnam,16,108,1,0,1
2020-02-14,Asia,Vietnam,16,108,0,0,0
2020-02-15,Asia,Vietnam,16,108,0,0,0
2020-02-16,Asia,Vietnam,16,108,0,0,0
2020-02-17,Asia,Vietnam,16,108,0,0,0
2020-02-18,Asia,Vietnam,16,108,0,0,0
2020-02-19,Asia,Vietnam,16,108,0,0,0
2020-02-20,Asia,Vietnam,16,108,0,0,0
2020-02-21,Asia,Vietnam,16,108,0,0,7
2020-02-22,Asia,Vietnam,16,108,0,0,0
2020-02-23,Asia,Vietnam,16,108,0,0,0
2020-02-24,Asia,Vietnam,16,108,0,0,0
2020-02-25,Asia,Vietnam,16,108,0,0,2
2020-02-26,Asia,Vietnam,16,108,0,0,0
2020-02-27,Asia,Vietnam,16,108,0,0,0
2020-02-28,Asia,Vietnam,16,108,0,0,0
2020-02-29,Asia,Vietnam,16,108,0,0,0
2020-03-01,Asia,Vietnam,16,108,0,0,0
2020-03-02,Asia,Vietnam,16,108,0,0,0
2020-03-03,Asia,Vietnam,16,108,0,0,0
2020-03-04,Asia,Vietnam,16,108,0,0,0
2020-03-05,Asia,Vietnam,16,108,0,0,0
2020-03-06,Asia,Vietnam,16,108,0,0,0
2020-03-07,Asia,Vietnam,16,108,2,0,0
2020-03-08,Asia,Vietnam,16,108,12,0,0
2020-03-09,Asia,Vietnam,16,108,0,0,0
2020-03-10,Asia,Vietnam,16,108,1,0,0
2020-03-11,Asia,Vietnam,16,108,7,0,0
2020-03-12,Asia,Vietnam,16,108,1,0,0
2020-03-13,Asia,Vietnam,16,108,8,0,0
2020-03-14,Asia,Vietnam,16,108,6,0,0
2020-03-15,Asia,Vietnam,16,108,3,0,0
2020-03-16,Asia,Vietnam,16,108,5,0,0
2020-03-17,Asia,Vietnam,16,108,5,0,0
2020-03-18,Asia,Vietnam,16,108,9,0,0
2020-03-19,Asia,Vietnam,16,108,10,0,0
2020-03-20,Asia,Vietnam,16,108,6,0,0
2020-03-21,Asia,Vietnam,16,108,3,0,1
2020-03-22,Asia,Vietnam,16,108,19,0,0
2020-03-23,Asia,Vietnam,16,108,10,0,0
2020-03-24,Asia,Vietnam,16,108,11,0,0
2020-03-25,Asia,Vietnam,16,108,7,0,0
2020-03-26,Asia,Vietnam,16,108,12,0,3
2020-03-27,Asia,Vietnam,16,108,10,0,0
2020-03-28,Asia,Vietnam,16,108,11,0,1
2020-03-29,Asia,Vietnam,16,108,14,0,4
2020-03-30,Asia,Vietnam,16,108,15,0,30
2020-03-31,Asia,Vietnam,16,108,9,0,3
2020-04-01,Asia,Vietnam,16,108,6,0,5
2020-04-02,Asia,Vietnam,16,108,15,0,12
2020-04-03,Asia,Vietnam,16,108,4,0,10
2020-04-04,Asia,Vietnam,16,108,3,0,5
2020-04-05,Asia,Vietnam,16,108,1,0,0
2020-04-06,Asia,Vietnam,16,108,4,0,5
2020-04-07,Asia,Vietnam,16,108,4,0,28
2020-04-08,Asia,Vietnam,16,108,2,0,3
2020-04-09,Asia,Vietnam,16,108,4,0,2
2020-04-10,Asia,Vietnam,16,108,2,0,16
2020-04-11,Asia,Vietnam,16,108,1,0,0
2020-04-12,Asia,Vietnam,16,108,4,0,0
2020-04-13,Asia,Vietnam,16,108,3,0,2
2020-04-14,Asia,Vietnam,16,108,1,0,23
2020-04-15,Asia,Vietnam,16,108,1,0,2
2020-04-16,Asia,Vietnam,16,108,1,0,6
2020-04-17,Asia,Vietnam,16,108,0,0,21
2020-04-18,Asia,Vietnam,16,108,0,0,3
2020-04-19,Asia,Vietnam,16,108,0,0,1
2020-04-20,Asia,Vietnam,16,108,0,0,12
2020-04-21,Asia,Vietnam,16,108,0,0,2
2020-04-22,Asia,Vietnam,16,108,0,0,7
2020-04-23,Asia,Vietnam,16,108,0,0,1
2020-04-24,Asia,Vietnam,16,108,2,0,-4
2020-04-25,Asia,Vietnam,16,108,0,0,5
2020-04-26,Asia,Vietnam,16,108,0,0,0
2020-04-27,Asia,Vietnam,16,108,0,0,0
2020-04-28,Asia,Vietnam,16,108,0,0,-3
2020-04-29,Asia,Vietnam,16,108,0,0,0
2020-04-30,Asia,Vietnam,16,108,0,0,-3
2020-05-01,Asia,Vietnam,16,108,0,0,0
2020-05-02,Asia,Vietnam,16,108,0,0,0
2020-05-03,Asia,Vietnam,16,108,1,0,0
2020-05-04,Asia,Vietnam,16,108,0,0,0
2020-05-05,Asia,Vietnam,16,108,0,0,13
2020-05-06,Asia,Vietnam,16,108,0,0,0
2020-05-07,Asia,Vietnam,16,108,17,0,1
2020-05-08,Asia,Vietnam,16,108,0,0,8
2020-05-09,Asia,Vietnam,16,108,0,0,0
2020-05-10,Asia,Vietnam,16,108,0,0,0
2020-05-11,Asia,Vietnam,16,108,0,0,8
2020-05-12,Asia,Vietnam,16,108,0,0,3
2020-05-13,Asia,Vietnam,16,108,0,0,0
2020-05-14,Asia,Vietnam,16,108,24,0,8
2020-05-15,Asia,Vietnam,16,108,2,0,0
2020-05-16,Asia,Vietnam,16,108,4,0,0
2020-05-17,Asia,Vietnam,16,108,2,0,0
2020-05-18,Asia,Vietnam,16,108,4,0,3
2020-05-19,Asia,Vietnam,16,108,0,0,0
2020-05-20,Asia,Vietnam,16,108,0,0,0
2020-05-21,Asia,Vietnam,16,108,0,0,3
2020-05-22,Asia,Vietnam,16,108,0,0,1
2020-05-23,Asia,Vietnam,16,108,1,0,0
2020-05-24,Asia,Vietnam,16,108,0,0,0
2020-05-25,Asia,Vietnam,16,108,1,0,5
2020-05-26,Asia,Vietnam,16,108,1,0,0
2020-05-27,Asia,Vietnam,16,108,0,0,6
2020-05-28,Asia,Vietnam,16,108,0,0,0
2020-05-29,Asia,Vietnam,16,108,1,0,1
2020-05-30,Asia,Vietnam,16,108,0,0,0
2020-05-31,Asia,Vietnam,16,108,0,0,0
2020-06-01,Asia,Vietnam,16,108,0,0,14
2020-06-02,Asia,Vietnam,16,108,0,0,5
2020-06-03,Asia,Vietnam,16,108,0,0,4
2020-06-04,Asia,Vietnam,16,108,0,0,0
2020-06-05,Asia,Vietnam,16,108,0,0,5
2020-06-06,Asia,Vietnam,16,108,1,0,0
2020-06-07,Asia,Vietnam,16,108,2,0,0
2020-06-08,Asia,Vietnam,16,108,1,0,9
2020-06-09,Asia,Vietnam,16,108,0,0,0
2020-06-10,Asia,Vietnam,16,108,0,0,4
2020-06-11,Asia,Vietnam,16,108,0,0,1
2020-06-12,Asia,Vietnam,16,108,1,0,2
2020-06-13,Asia,Vietnam,16,108,1,0,0
2020-06-14,Asia,Vietnam,16,108,0,0,0
2020-06-15,Asia,Vietnam,16,108,0,0,0
